chembl_id,compound_name,primary_target,msd_node_matched,match_type,rationale_draft,supporting_evidence
CHEMBL336961,AZAKENPAULLONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL336961
CHEMBL1337,NITISINONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1337
CHEMBL9514,NOCODAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL9514
CHEMBL1476022,NOMEGESTROL ACETATE,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1476022
CHEMBL273575,NOMIFENSINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL273575
CHEMBL1437,NOREPINEPHRINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1437
CHEMBL1200934,NORGESTIMATE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200934
CHEMBL1389,LEVONORGESTREL,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1389
CHEMBL445,NORTRIPTYLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL445
CHEMBL364713,NOSCAPINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL364713
CHEMBL715,OLANZAPINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL715
CHEMBL168,OLEANOLIC_ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL168
CHEMBL3786343,OLMUTINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3786343
CHEMBL1689772,OMADACYCLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1689772
CHEMBL1503,OMEPRAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1503
CHEMBL1089318,OPICAPONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1089318
CHEMBL274654,ORANTINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL274654
CHEMBL3353410,OSIMERTINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3353410
CHEMBL1071,OXAPROZIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1071
CHEMBL1262,OXICONAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1262
CHEMBL1200,BENOXINATE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200
CHEMBL762,OXYMETAZOLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL762
CHEMBL1228,OXYPHENBUTAZONE ANHYDROUS,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1228
CHEMBL310555,OXYQUINOLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL310555
CHEMBL428647,PACLITAXEL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL428647
CHEMBL2035187,PACRITINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2035187
CHEMBL189963,PALBOCICLIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL189963
CHEMBL889,PALIFOSFAMIDE,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL889
CHEMBL2141712,PALOMID-529,MTOR,mTORC1,moa,"Compound annotation contains keyword 'MTOR' (or related pathway term), suggesting relevance to MSD node mTORC1.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2141712
CHEMBL574,P-TOLUENESULFONAMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL574
CHEMBL1206690,PARECOXIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1206690
CHEMBL673,PARGYLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL673
CHEMBL607707,PELITINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL607707
CHEMBL1430,PENICILLAMINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1430
CHEMBL55,PENTAMIDINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL55
CHEMBL75880,PERHEXILINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL75880
CHEMBL3813873,PEXIDARTINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3813873
CHEMBL3991932,PEXMETINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3991932
CHEMBL277474,ANTIPYRINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL277474
CHEMBL1089,PHENELZINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1089
CHEMBL278398,PHENINDAMINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL278398
CHEMBL101,PHENYLBUTAZONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL101
CHEMBL1524273,PHTHALYLSULFATHIAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1524273
CHEMBL69863,PICEATANNOL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL69863
CHEMBL24646,PIMOBENDAN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL24646
CHEMBL595,PIOGLITAZONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL595
CHEMBL43185,PIPERINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43185
CHEMBL2354444,PIRARUBICIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2354444
CHEMBL1372341,PIRENOXINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1372341
CHEMBL32350,PIRLINDOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL32350
CHEMBL3182343,PIVAMPICILLIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3182343
CHEMBL167731,PIXANTRONE,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL167731
CHEMBL142652,PICEID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL142652
CHEMBL43452,POMALIDOMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43452
CHEMBL1171837,PONATINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1171837
CHEMBL1397,POSACONAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1397
CHEMBL542,AMINOBENZOIC ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL542
CHEMBL3545154,POZIOTINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3545154
CHEMBL367463,PRANOPROFEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL367463
CHEMBL13178,PRAVADOLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL13178
CHEMBL24072,PRENYLAMINE,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL24072
CHEMBL506,PRIMAQUINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL506
CHEMBL2107771,RALFINAMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2107771
CHEMBL1321,PROCARBAZINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1321
CHEMBL728,PROCHLORPERAZINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL728
CHEMBL55400,PROFLAVINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL55400
CHEMBL1518,PROPYLTHIOURACIL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1518
CHEMBL268501,PROQUAZONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL268501
CHEMBL1378024,PROTIONAMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1378024
CHEMBL1196,PROPARACAINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1196
CHEMBL23327,PURVALANOLA,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL23327
CHEMBL1725279,SP-600125,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1725279
CHEMBL35228,PYRONARIDINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL35228
CHEMBL1201303,PYRVINIUM,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201303
CHEMBL50,QUERCETIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL50
CHEMBL576982,QUIZARTINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL576982
CHEMBL1219,RABEPRAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1219
CHEMBL81,RALOXIFENE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL81
CHEMBL361812,RAMATROBAN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL361812
CHEMBL887,RASAGILINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL887
CHEMBL1738757,REBASTINIB,True,ER_proteostasis,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1738757
CHEMBL1738757,REBASTINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1738757
CHEMBL1946170,REGORAFENIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1946170
CHEMBL399572,nan,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL399572
CHEMBL24147,RESORCINOL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL24147
CHEMBL165,RESVERATROL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL165
CHEMBL188343,REVERSINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL188343
CHEMBL1201794,RIBOFLAVIN 5'-PHOSPHATE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201794
CHEMBL374478,RIFAMPIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL374478
CHEMBL1617,RIFAXIMIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1617
CHEMBL3545308,ROCILETINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3545308
CHEMBL122,ROFECOXIB,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL122
CHEMBL122,ROFECOXIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL122
CHEMBL63,ROLIPRAM,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL63
CHEMBL14762,SELICICLIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL14762
CHEMBL121,ROSIGLITAZONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL121
CHEMBL324842,ROSMARINIC ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL324842
CHEMBL1173055,RUCAPARIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1173055
CHEMBL450195,RUCINOL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL450195
CHEMBL85139,RUTAECARPINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL85139
CHEMBL226335,RUTIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL226335
CHEMBL1287854,nan,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1287854
CHEMBL310671,SACCHARIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL310671
CHEMBL396778,SAFINAMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL396778
