specs_compound_name,chembl_id,pref_name,synonyms,max_phase,first_approval,therapeutic_flag,withdrawn_flag,canonical_smiles,standard_inchi_key,full_mwt,alogp,hba,hbd,aromatic_rings,num_ro5_violations,indication_class,drug_schembl,drug_cid,n_moa_rows,moa_actions,moa_text,moa_target_chembl_ids,n_assay_rows,n_unique_assays,n_unique_targets_assayed,best_pchembl,median_pchembl,has_drug_info,has_moa,has_assay,n_unique_targets,target_chembl_ids,target_descriptions,target_uniprot_ids,n_unique_pathways,pathways,kegg_ids,ec_numbers,has_target_info,has_pathway_info
PNU-120596,CHEMBL257591,,,,,0.0,0.0,COc1cc(OC)c(NC(=O)Nc2cc(C)on2)cc1Cl,CEIIEALEIHQDBX-UHFFFAOYSA-N,311.73,3.3,5.0,2.0,2.0,0.0,,1458637.0,311434,1.0,,,,6.0,6.0,2.0,6.8,5.82,True,True,True,2.0,CHEMBL2492; CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,P36544; Q05941,0.0,,,,True,False
PNU-142633,CHEMBL441095,,,,,0.0,0.0,CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,PNTVCCRNJOGKGA-QFIPXVFZSA-N,422.53,1.97,5.0,2.0,2.0,0.0,,6871704.0,9845148,1.0,,,,2.0,2.0,1.0,8.34,8.280000000000001,True,True,True,1.0,CHEMBL1983,5-hydroxytryptamine receptor 1D,P28221,0.0,,,,True,False
PNU-177864,CHEMBL1697690,,,,,0.0,0.0,CCCNCCc1ccc(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1,JGGQWSXZZQPZTR-UHFFFAOYSA-N,402.44,3.93,4.0,2.0,2.0,0.0,,7206707.0,9887351,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
PNU-22394,CHEMBL6557,PNU-22394,,,,0.0,0.0,Cn1c2c(c3ccccc31)CCNCC2,ZBXDOQWPGBISAR-UHFFFAOYSA-N,200.28,1.87,2.0,1.0,2.0,0.0,,29388570.0,27559,1.0,,,,10.0,6.0,2.0,8.11,7.635,True,True,True,2.0,CHEMBL224; CHEMBL225,5-hydroxytryptamine receptor 2C; 5-hydroxytryptamine receptor 2A,P28335; P28223,0.0,,,,True,False
PNU-282987,CHEMBL554984,,,,,0.0,0.0,Cl.O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1,HSEQUIRZHDYOIX-ZOWNYOTGSA-N,301.22,2.16,2.0,1.0,1.0,0.0,,1118980.0,11243536,1.0,,,,3.0,3.0,2.0,7.57,5.78,True,True,True,2.0,CHEMBL2094116; CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7; Serotonin 3 (5-HT3) receptor,Q05941; Q9JJ16,0.0,,,,True,False
PNU-37883,CHEMBL333121,,,,,0.0,0.0,C1CCC(/N=C(\NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1,GKCGWXNLOYTUNC-UHFFFAOYSA-N,345.53,3.57,2.0,1.0,0.0,0.0,,1073471.0,64393,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
PNU-74654,CHEMBL3187418,,,,,0.0,0.0,Cc1ccc(C=NNC(=O)c2ccccc2Oc2ccccc2)o1,JJEDWBQZCRESJL-UHFFFAOYSA-N,320.35,4.14,4.0,1.0,3.0,0.0,,29504882.0,60119583,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
PNU-89843,CHEMBL134859,,,,,0.0,0.0,Cc1cc2c(N3CCCC3)nc(N3CCCC3)nc2n1C,UADIKEUOAMACNA-UHFFFAOYSA-N,285.39,2.48,5.0,0.0,2.0,0.0,,9270597.0,154689,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
PP-1,CHEMBL306380,,,,,0.0,0.0,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,ZVPDNRVYHLRXLX-UHFFFAOYSA-N,281.36,3.14,5.0,1.0,3.0,0.0,,29432587.0,1400,1.0,,,,87.0,87.0,61.0,8.5,6.4,True,True,True,61.0,CHEMBL1741172; CHEMBL1824; CHEMBL1841; CHEMBL1844; CHEMBL1862; CHEMBL1868; CHEMBL1936; CHEMBL1955; CHEMBL1974; CHEMBL1981; CHEMBL2007; CHEMBL203; CHEMBL2041; CHEMBL2068; CHEMBL2073; CHEMBL2185; CHEMBL2250; CHEMBL2345; CHEMBL2480; CHEMBL258; CHEMBL2595; CHEMBL260; CHEMBL2634; CHEMBL267; CHEMBL2742; CHEMBL279; CHEMBL2793; CHEMBL2828; CHEMBL2842; CHEMBL2973; CHEMBL3009; CHEMBL3231; CHEMBL3650; CHEMBL3655; CHEMBL3778; CHEMBL3788; CHEMBL3831; CHEMBL3836; CHEMBL3886; CHEMBL3905; CHEMBL4101; CHEMBL4128; CHEMBL4179; CHEMBL4202; CHEMBL4203; CHEMBL4223; CHEMBL4225; CHEMBL4501; CHEMBL4516; CHEMBL4601; CHEMBL4708; CHEMBL4816; CHEMBL4898; CHEMBL4900; CHEMBL5014; CHEMBL5251; CHEMBL5261; CHEMBL5568; CHEMBL5608; CHEMBL5703; CHEMBL6166,Tyrosine-protein kinase Lck; Proto-oncogene tyrosine-protein kinase Src; Vascular endothelial growth factor receptor 2; Angiopoietin-1 receptor; Casein kinase I isoform delta; Tyrosine-protein kinase CSK; Proto-oncogene tyrosine-protein kinase LCK; Receptor-interacting serine/threonine-protein kinase 2; Mitogen-activated protein kinase 14; Large ribosomal subunit protein eL19A; Serine/threonine-protein kinase MRCK alpha; Macrophage colony-stimulating factor 1 receptor; RAC-gamma serine/threonine-protein kinase; Serine/threonine-protein kinase PLK4; NT-3 growth factor receptor; Proto-oncogene tyrosine-protein kinase receptor Ret; Ribosomal protein S6 kinase alpha-3; Serine/threonine-protein kinase D2; Mitogen-activated protein kinase kinase kinase kinase 4; Tyrosine-protein kinase FRK; Ribosomal protein S6 kinase beta-1; Serine/threonine-protein kinase 3; Dual specificity protein kinase CLK2; LIM domain kinase 1; Mast/stem cell growth factor receptor Kit; Mitogen-activated protein kinase kinase kinase 20; Serine/threonine-protein kinase TAO1; Tyrosine-protein kinase Srms; Interleukin-1 receptor-associated kinase 4; Tyrosine-protein kinase Lyn; Fibroblast growth factor receptor 1; Aurora kinase B; Receptor-type tyrosine-protein kinase FLT3; Mitogen-activated protein kinase 9; Proto-oncogene tyrosine-protein kinase ROS; Tyrosine-protein kinase ABL1; Casein kinase I isoform alpha; Tyrosine-protein kinase Blk; Epidermal growth factor receptor; Insulin receptor; Receptor tyrosine-protein kinase erbB-2; Ephrin type-A receptor 2; Serine/threonine-protein kinase D3; Protein-tyrosine kinase 6; Tyrosine-protein kinase BTK; Rho-associated protein kinase 2; Serine/threonine-protein kinase MARK2; Vascular endothelial growth factor receptor 3; Rho-associated protein kinase 1; cAMP-dependent protein kinase catalytic subunit alpha; Vascular endothelial growth factor receptor 1; BDNF/NT-3 growth factors receptor; STE20-like serine/threonine-protein kinase; Dual specificity protein ki,P06239; P12931; P35968; Q02763; P48730; P41240; P06240; O43353; P00523; Q16539; P0CX82; Q5VT25; P07333; Q9Y243; O00444; Q16288; P07949; P51812; Q9BZL6; O95819; P42685; P23443; Q13188; P49760; P53667; P10721; Q9NYL2; Q7L7X3; Q9H3Y6; Q9NWZ3; P07948; P11362; Q96GD4; P36888; P45984; P08922; P00519; P48729; P51451; P00533; P06213; P04626; P29317; O94806; Q13882; Q06187; O75116; Q7KZI7; P35916; Q13464; P17612; P17948; Q16620; Q9H2G2; Q9HAZ1; P22607; Q15303; P06241; P42345; P16234; P07947,0.0,,,2.7.10.2; 2.7.10.1; 2.7.11.1; 2.7.11.26; 2.7.10.2; 2.7.11.1; 2.7.11.24; 2.7.11.1; 2.7.11.21; 2.7.11.13; 2.7.12.1; 2.7.11.25; 2.7.11.11,True,False
PP-121,CHEMBL1081312,,,,,0.0,0.0,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,NVRXTLZYXZNATH-UHFFFAOYSA-N,319.37,3.07,6.0,2.0,4.0,0.0,,12265009.0,24905142,1.0,,,,79.0,79.0,61.0,8.9,6.7,True,True,True,61.0,CHEMBL1075104; CHEMBL1841; CHEMBL1844; CHEMBL1862; CHEMBL1868; CHEMBL1913; CHEMBL1957; CHEMBL2007; CHEMBL203; CHEMBL2041; CHEMBL2096618; CHEMBL2276; CHEMBL2468; CHEMBL258; CHEMBL2595; CHEMBL260; CHEMBL267; CHEMBL2689; CHEMBL2695; CHEMBL279; CHEMBL2793; CHEMBL2842; CHEMBL2850; CHEMBL2964; CHEMBL2971; CHEMBL2973; CHEMBL3130; CHEMBL3142; CHEMBL3145; CHEMBL3231; CHEMBL3234; CHEMBL3267; CHEMBL3268; CHEMBL3529; CHEMBL3587; CHEMBL3650; CHEMBL3836; CHEMBL3920; CHEMBL4005; CHEMBL4036; CHEMBL4045; CHEMBL4101; CHEMBL4179; CHEMBL4203; CHEMBL4225; CHEMBL4247; CHEMBL4296661; CHEMBL4482; CHEMBL4599; CHEMBL4852; CHEMBL5024; CHEMBL5147; CHEMBL5251; CHEMBL5261; CHEMBL5314; CHEMBL5330; CHEMBL5600; CHEMBL5627; CHEMBL5719; CHEMBL5903; CHEMBL6166,"Vascular endothelial growth factor receptor 2; Proto-oncogene tyrosine-protein kinase Src; Bcr/Abl fusion protein; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform; Serine/threonine-protein kinase mTOR; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform; DNA-dependent protein kinase catalytic subunit; Tyrosine-protein kinase ABL1; Tyrosine-protein kinase HCK; Epidermal growth factor receptor; Ephrin type-B receptor 4; Phosphatidylinositol 4-kinase beta; Inhibitor of nuclear factor kappa-B kinase subunit epsilon; Dual specificity protein kinase CLK2; ALK tyrosine kinase receptor; Macrophage-stimulating protein receptor; Dual specificity mitogen-activated protein kinase kinase 1; Protein kinase C theta type; Macrophage colony-stimulating factor 1 receptor; Tyrosine-protein kinase JAK2; Leukocyte tyrosine kinase receptor; Proto-oncogene tyrosine-protein kinase receptor Ret; 5'-AMP-activated protein kinase catalytic subunit alpha-1; Dual specificity mitogen-activated protein kinase kinase 2; Mitogen-activated protein kinase 14; Mitogen-activated protein kinase kinase kinase kinase 4; Leucine-rich repeat serine/threonine-protein kinase 2; Rho-associated protein kinase 2; LIM domain kinase 1; MAP/microtubule affinity-regulating kinase 3; Activated CDC42 kinase 1; Platelet-derived growth factor receptor beta; Tyrosine-protein kinase Lck; Serine/threonine-protein kinase TAO1; Fibroblast growth factor receptor 1; Glycogen synthase kinase-3 alpha; Cyclin-dependent kinase 5; Focal adhesion kinase 1; Mitogen-activated protein kinase 9; Tyrosine-protein kinase receptor TYRO3; Death-associated protein kinase 3; Serine/threonine-protein kinase PAK 4; Casein kinase I isoform alpha; Mitogen-activated protein kinase kinase kinase kinase 2; Mitogen-activated protein kinas",P35968; P12931; P11274; P42336; P42345; P42338; O00329; P48736; P78527; P00519; P08631; P00533; P54760; Q9UBF8; Q14164; P49760; Q9UM73; Q04912; Q02750; Q04759; P07333; O60674; P29376; P07949; Q13131; P36507; Q16539; O95819; Q5S007; O75116; P53667; P27448; Q07912; P09619; P06239; Q7L7X3; P11362; P49840; Q00535; Q05397; P45984; Q06418; O43293; O96013; P48729; Q12851; P45983; O94806; Q04771; P08069; P16234; Q06187; P49336; P17612; Q13464; P17948; Q9HAZ1; Q9Y4K4; P06241; Q13535; Q9BVC4,2.0,map00562  Inositol phosphate metabolism;map01100  Metabolic pathways;map05163  Human cytomegalovirus infection; map00562  Inositol phosphate metabolism;map01100  Metabolic pathways,path:map00562;path:map01100;path:map05163; path:map00562;path:map01100,2.7.10.1; 2.7.10.2; 2.7.10.2; 2.7.11.1; 2.7.11.1; 2.7.1.137; 2.7.1.153; 2.7.11.1; 2.7.1.153; 2.7.1.137; 2.7.1.153; 2.7.11.1; 2.7.1.137; 2.7.1.153; 2.7.1.154; 2.7.11.1; 2.7.1.67; 2.7.11.10; 2.7.12.1; 2.7.12.2; 2.7.11.13; 2.7.11.1; 2.7.11.26; 2.7.11.31; 2.7.11.24; 2.7.11.1; 3.6.5.-; 2.7.11.1; 2.7.11.26; 2.7.11.30; 2.7.11.22; 2.7.11.23; 2.7.11.11,True,True
PP-2,CHEMBL406845,,,,,0.0,0.0,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,PBBRWFOVCUAONR-UHFFFAOYSA-N,301.78,3.48,5.0,1.0,3.0,0.0,,29355398.0,4878,1.0,,,,75.0,75.0,34.0,9.1,6.2,True,True,True,34.0,CHEMBL1741172; CHEMBL1841; CHEMBL1862; CHEMBL1913; CHEMBL2007; CHEMBL203; CHEMBL2276; CHEMBL2468; CHEMBL2480; CHEMBL258; CHEMBL260; CHEMBL2637; CHEMBL267; CHEMBL279; CHEMBL2793; CHEMBL2828; CHEMBL2964; CHEMBL3234; CHEMBL3356; CHEMBL3397; CHEMBL3587; CHEMBL3622; CHEMBL3655; CHEMBL4036; CHEMBL4101; CHEMBL4179; CHEMBL4203; CHEMBL4578; CHEMBL4599; CHEMBL5014; CHEMBL5251; CHEMBL5699; CHEMBL5719; CHEMBL5903,Tyrosine-protein kinase Lck; Proto-oncogene tyrosine-protein kinase Src; Tyrosine-protein kinase ABL1; Tyrosine-protein kinase HCK; Epidermal growth factor receptor; Casein kinase I isoform delta; Proto-oncogene tyrosine-protein kinase LCK; Receptor-interacting serine/threonine-protein kinase 2; Large ribosomal subunit protein eL19A; Cytochrome P450 2C9; Cytochrome P450 2C19; Cytochrome P450 1A2; Mitogen-activated protein kinase 10; Dual specificity mitogen-activated protein kinase kinase 1; Dual specificity mitogen-activated protein kinase kinase 2; Mitogen-activated protein kinase 14; Vascular endothelial growth factor receptor 2; Activated CDC42 kinase 1; Platelet-derived growth factor receptor beta; Serine/threonine-protein kinase SIK2; Mitogen-activated protein kinase 9; Death-associated protein kinase 3; Cyclin-dependent kinase 5; Mitogen-activated protein kinase 8; Casein kinase I isoform alpha; Maternal embryonic leucine zipper kinase; Activin receptor type-1; Tyrosine-protein kinase BTK; Platelet-derived growth factor receptor alpha; Cyclin-dependent kinase 8; cAMP-dependent protein kinase catalytic subunit alpha; Dual specificity protein kinase CLK4; Tyrosine-protein kinase Fyn,P06239; P12931; P00519; P08631; P00533; P48730; P06240; O43353; P00523; P0CX82; P11712; P33261; P05177; P53779; Q02750; P36507; Q16539; P35968; Q07912; P09619; Q9H0K1; P45984; O43293; Q00535; P45983; P48729; Q14680; Q04771; Q06187; P16234; P49336; P17612; Q9HAZ1; P06241,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,2.7.10.2; 2.7.10.1; 2.7.11.1; 2.7.11.26; 2.7.10.2; 2.7.11.1; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.1; 4.2.1.152; 2.7.11.24; 2.7.12.2; 2.7.11.1; 2.7.11.30; 2.7.11.22; 2.7.11.23; 2.7.11.11; 2.7.12.1,True,True
PP242,CHEMBL1241674,,,,,0.0,0.0,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,MFAQYJIYDMLAIM-UHFFFAOYSA-N,308.35,2.84,6.0,3.0,4.0,0.0,,29454801.0,135565635,1.0,,,,300.0,300.0,208.0,8.68,6.21,True,True,True,208.0,CHEMBL1075104; CHEMBL1075133; CHEMBL1075167; CHEMBL1075195; CHEMBL1163120; CHEMBL1163125; CHEMBL1770034; CHEMBL1824; CHEMBL1841; CHEMBL1844; CHEMBL1862; CHEMBL1868; CHEMBL1908381; CHEMBL1908383; CHEMBL1908385; CHEMBL1908386; CHEMBL1908387; CHEMBL1913; CHEMBL1936; CHEMBL1955; CHEMBL1974; CHEMBL2007; CHEMBL203; CHEMBL2041; CHEMBL2068; CHEMBL2073; CHEMBL2109; CHEMBL2147; CHEMBL2148; CHEMBL2250; CHEMBL2292; CHEMBL2345; CHEMBL2349; CHEMBL2426; CHEMBL2428; CHEMBL2468; CHEMBL2527; CHEMBL2543; CHEMBL2553; CHEMBL2558; CHEMBL258; CHEMBL2634; CHEMBL267; CHEMBL2742; CHEMBL279; CHEMBL2793; CHEMBL2815; CHEMBL2828; CHEMBL2835; CHEMBL2842; CHEMBL2872; CHEMBL2896; CHEMBL2897; CHEMBL2964; CHEMBL2971; CHEMBL3055; CHEMBL3123; CHEMBL3125; CHEMBL3130; CHEMBL3142; CHEMBL3145; CHEMBL3234; CHEMBL3267; CHEMBL3268; CHEMBL3290; CHEMBL331; CHEMBL3357; CHEMBL3553; CHEMBL3582; CHEMBL3587; CHEMBL3616; CHEMBL3629; CHEMBL3650; CHEMBL3778; CHEMBL3788; CHEMBL3830; CHEMBL3831; CHEMBL3834; CHEMBL3886; CHEMBL3905; CHEMBL3938; CHEMBL3956; CHEMBL3973; CHEMBL3980; CHEMBL3981; CHEMBL3983; CHEMBL3987; CHEMBL3988; CHEMBL4005; CHEMBL4014; CHEMBL4070; CHEMBL4101; CHEMBL4128; CHEMBL4134; CHEMBL4142; CHEMBL4147; CHEMBL4202; CHEMBL4203; CHEMBL4204; CHEMBL4223; CHEMBL4224; CHEMBL4225; CHEMBL4237; CHEMBL4247; CHEMBL4267; CHEMBL4296661; CHEMBL4311; CHEMBL4355; CHEMBL4367; CHEMBL4376; CHEMBL4439; CHEMBL4454; CHEMBL4482; CHEMBL4487; CHEMBL4501; CHEMBL4522; CHEMBL4523; CHEMBL4523999; CHEMBL4524; CHEMBL4526; CHEMBL4527; CHEMBL4574; CHEMBL4576; CHEMBL4577; CHEMBL4578; CHEMBL4599; CHEMBL4601; CHEMBL4627; CHEMBL4708; CHEMBL4718; CHEMBL4816; CHEMBL4895; CHEMBL4897; CHEMBL4898; CHEMBL4924; CHEMBL4937; CHEMBL4948; CHEMBL4954; CHEMBL5014; CHEMBL5047; CHEMBL5072; CHEMBL5073; CHEMBL5081; CHEMBL5084; CHEMBL5122; CHEMBL5145; CHEMBL5147; CHEMBL5251; CHEMBL5260; CHEMBL5261; CHEMBL5275; CHEMBL5284; CHEMBL5310; CHEMBL5311; CHEMBL5319; CHEMBL5320; CHEMBL5330; CHEMBL5331; CHEMBL5334; CHEMBL5364; CHEMBL5407; CHEMBL5427; CHEMBL5435; CHEMBL5,"Phosphatidylinositol 4-kinase beta; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform; Serine/threonine-protein kinase mTOR; DNA-dependent protein kinase catalytic subunit; Tyrosine-protein kinase ABL1; Tyrosine-protein kinase HCK; Proto-oncogene tyrosine-protein kinase Src; Vascular endothelial growth factor receptor 2; Epidermal growth factor receptor; Ephrin type-B receptor 4; Dual specificity protein kinase CLK1; Tyrosine-protein kinase Mer; Serine/threonine-protein kinase SIK3; Serine/threonine-protein kinase 16; Discoidin domain-containing receptor 2; Activin receptor type-1-like; Tyrosine-protein kinase BTK; Cyclin-dependent kinase 4; Fibroblast growth factor receptor 3; Tyrosine-protein kinase JAK3; Mast/stem cell growth factor receptor Kit; Phosphorylase b kinase gamma catalytic chain, liver/testis isoform; Angiopoietin-1 receptor; Serine/threonine-protein kinase pim-3; Serine/threonine-protein kinase Chk2; Receptor tyrosine-protein kinase erbB-2; Activated CDC42 kinase 1; High affinity nerve growth factor receptor; Serine/threonine-protein kinase PAK 4; Misshapen-like kinase 1; Mitogen-activated protein kinase kinase kinase kinase 1; Ephrin type-A receptor 6; Myosin-IIIb; Serine/threonine-protein kinase ULK3; Activin receptor type-1; Activin receptor type-2B; Serine/threonine-protein kinase 32A; MAP kinase-interacting serine/threonine-protein kinase 1; Bone morphogenetic protein receptor type-1B; Bone morphogenetic protein receptor type-2; Cyclin-dependent kinase 8; Casein kinase I isoform gamma-2; Death-associated protein kinase 3; Interleukin-1 receptor-associated kinase 1; Activin receptor type-2A; Tyrosine-protein kinase receptor UFO; Tyrosine-protein kinase Blk; Cytoplasmic tyrosine-prote",Q9UBF8; P42336; P42338; O00329; P48736; P42345; P78527; P00519; P08631; P12931; P35968; P00533; P54760; P49759; Q12866; Q9Y2K2; O75716; Q16832; P37023; Q06187; P11802; P22607; P52333; P10721; P15735; Q02763; Q86V86; O96017; P04626; Q07912; P04629; O96013; Q8N4C8; Q92918; Q9UF33; Q8WXR4; Q6PHR2; Q04771; Q13705; Q8WU08; Q9BUB5; O00238; Q13873; P49336; P78368; O43293; P51617; P27037; P30530; P51451; P51813; P50613; P48729; P49674; P68400; P19784; Q08345; P21860; P17948; P35916; P42685; P23458; P07948; Q99759; Q13177; P09619; O00750; P11309; P17612; Q02750; P46734; P19525; Q15835; P08922; Q15418; P45985; P23443; P37173; P33981; P42681; P29597; Q92630; O14936; O43353; O75676; Q8IWQ3; Q13470; P49760; Q9H4B4; P36888; O94768; P36896; Q9UM73; P36894; P15056; P41240; Q9Y6M4; Q09013; P29317; P54764; P54762; O15197; O75747; Q12851; P51812; P36897; O75582; P53355; O60674; P42684; P07333; P21709; P29320; P09769; O14976; P06239; Q02156; P07947; Q9Y243; Q9H422; Q13233; Q13882; O94804; Q16620; P16234; P24723; Q13237; Q13188; Q15569; Q96RR4; Q9Y2U5; Q9NYY3; Q9P1W9; Q9Y616; O60331; O00444; Q9UIK4; Q9UK32; Q9NRM7; Q8IYT8; Q9H2G2; Q14680; Q2M2I8; Q9UKE5; Q9BWU1; Q9H0K1; Q59H18; Q9NWZ3; Q9UL54; Q9UBE8; Q9H2K8; Q9P289; Q8NEV4; P29323; Q7KZI7; Q9HBH9; Q9NSY1; Q9BVS4; Q9NY57; Q9NQU5; Q8NI60; Q9P286; Q8IU85; P29322; P07949; P57078; Q9HAZ1; Q7L7X3; Q9HCP0; Q9H2X6; P22455; P21802; P11362; Q8TBX8; Q96D53; Q56UN5; P36507; Q9BYT3; Q9H093; Q8TDC3; P80192; Q9C098; P9WI81; Q15746; Q8TDR2; Q13627; Q9NYL2; P48730; Q8WTQ7; Q8NE63; Q13163; Q8N752; O43318; O95819; Q86Z02; P06241; Q9UQM7; P57059; Q8NFD2; P54756; Q32MK0; Q5S007; P29376; Q6XUX3; P62344; O60885; Q9BPZ7; Q9BVC4,2.0,map00562  Inositol phosphate metabolism;map01100  Metabolic pathways; map00562  Inositol phosphate metabolism;map01100  Metabolic pathways;map05163  Human cytomegalovirus infection,path:map00562;path:map01100; path:map00562;path:map01100;path:map05163,2.7.1.67; 2.7.11.1; 2.7.1.137; 2.7.1.153; 2.7.11.1; 2.7.1.153; 2.7.1.137; 2.7.1.153; 2.7.11.1; 2.7.1.137; 2.7.1.153; 2.7.1.154; 2.7.10.2; 2.7.11.1; 2.7.11.1; 2.7.10.2; 2.7.10.1; 2.7.12.1; 2.7.11.30; 2.7.11.22; 2.7.11.19; 2.7.11.22; 2.7.11.23; 2.7.11.25; 2.7.1.137; 2.7.1.154; 2.7.11.11; 2.7.12.2; 2.7.11.14; 2.7.11.1; 2.7.11.26; 2.7.11.21; 2.7.11.13; 2.3.2.27; 2.7.11.25; 2.7.11.12; 2.7.11.17; 2.7.1.68; 2.7.11.24; 2.7.-.-; 2.7.1.149; 2.7.11.18; 2.7.11.23; 2.7.12.1; 2.7.11.1; 3.6.5.-,True,True
PPT,CHEMBL441282,PROPYLPYRAZOLETRIOL,,,,0.0,0.0,CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1,IOTXSIGGFRQYKW-UHFFFAOYSA-N,386.45,5.28,5.0,3.0,4.0,1.0,,426190.0,5040063,1.0,,,,6.0,6.0,4.0,10.0,5.57,True,True,True,4.0,CHEMBL1741171; CHEMBL1741192; CHEMBL206; CHEMBL340,Cytochrome P450 3A4; Replicative DNA helicase DnaB; Protein RecA; Estrogen receptor,P08684; P9WMR3; P9WHJ3; P03372,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,1.14.14.1; 1.14.14.55; 1.14.14.56; 1.14.14.73; 3.1.-.-; 5.6.2.3; 3.1.-.-,True,True
PPY-A,CHEMBL1235103,,,,,0.0,0.0,COc1ccccc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,GYQRHHQPEMOLKH-UHFFFAOYSA-N,372.43,4.0,4.0,1.0,4.0,0.0,,1516718.0,16750094,1.0,,,,1.0,1.0,1.0,7.7,7.7,True,True,True,1.0,CHEMBL1862,Tyrosine-protein kinase ABL1,P00519,0.0,,,2.7.10.2,True,False
PQ-401,CHEMBL439259,,,,,0.0,0.0,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,YBLWOZUPHDKFOT-UHFFFAOYSA-N,341.8,4.85,3.0,2.0,3.0,0.0,,2563976.0,9549305,1.0,,,,1.0,1.0,1.0,5.1,5.1,True,True,True,1.0,CHEMBL1957,Insulin-like growth factor 1 receptor,P08069,0.0,,,2.7.10.1,True,False
