chembl_id,compound_name,SMILES,prelim_mechanistic_score,num_linked_proteins,num_key_pathways,approval_phase_max,in_known_drugs,source_files
CHEMBL398707,HYDROMORPHONE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL3989677,HYDROCODONE BITARTRATE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O.O.O=C(O)C(O)C(O)C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL3989716,PROPOXYPHENE NAPSYLATE,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.O.O=S(=O)(O)c1ccc2ccccc2c1,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3989740,DOXYCYCLINE HYCLATE,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3989826,OXYCODONE TEREPHTHALATE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.O=C(O)c1ccc(C(=O)O)cc1,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL419213,LISINOPRIL,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL428647,PACLITAXEL,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL4297091,CODEINE SULFATE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O.O.O=S(=O)(O)O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL4297841,TISOTUMAB VEDOTIN,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL4298209,BELANTAMAB MAFODOTIN,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL431,SPIRAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL485,CODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL511142,BUPRENORPHINE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL515606,CILAZAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL5315055,NALMEFENE HYDROCHLORIDE DIHYDRATE,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl.O.O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL5315056,NALOXONE HYDROCHLORIDE DIHYDRATE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl.O.O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL553025,VINORELBINE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL607,MEPERIDINE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL651,METHADONE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL656,OXYCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL688,FENTANYL CITRATE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL70,MORPHINE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL80,NALOXONE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL838,BENAZEPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL895,NALBUPHINE,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL90555,VINCRISTINE,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL963,OXYMORPHONE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL982,NALMEFENE,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1000,CETIRIZINE,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL1269025,EDOXABAN,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL1487,ATORVASTATIN,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL1496,ROSUVASTATIN,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL1535,HYDROXYCHLOROQUINE,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL1771,CLOPIDOGREL,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL191,LOSARTAN,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL192,SILDENAFIL,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL516,CYPROHEPTADINE,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL534,KETOTIFEN,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL660,AMANTADINE,NC12CC3CC(CC(C3)C1)C2,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL787,MONTELUKAST,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL813,EPROSARTAN,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,5.5,0,0,4.0,1,known_drugs;pathway_drug_candidates
CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL1201231,PREDNISOLONE PHOSPHORIC ACID,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL139835,CYPROTERONE ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL1530428,DEXAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL2103876,MAPRACORAT,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL3702854,RILZABRUTINIB,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4065122,FENEBRUTINIB,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4068611,RELACORILANT,Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4072833,EVOBRUTINIB,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4085457,RITLECITINIB,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4297865,ABIVERTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4297866,ABIVERTINIB MALEATE,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1.O.O.O=C(O)/C=C\C(=O)O,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4650321,ORELABRUTINIB,C=CC(=O)N1CCC(c2ccc(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)n2)CC1,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4650323,TOLEBRUTINIB,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL977,HYDROCORTISONE HEMISUCCINATE ANHYDROUS,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,5.0,1,0,3.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL2109341,CCR5MAB004,,5.0,0,2,1.0,0,pathway_drug_candidates
CHEMBL2109342,HGS-1025,,5.0,0,2,1.0,0,pathway_drug_candidates
CHEMBL2109470,PERAKIZUMAB,,5.0,0,2,1.0,0,pathway_drug_candidates
CHEMBL1005,REMIFENTANIL,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL1096380,PLINABULIN,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL1186579,METHYLNALTREXONE,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL1201159,FENTANYL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,5.0,0,1,3.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1206232,FOSBRETABULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL1237,LISINOPRIL ANHYDROUS,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL2108628,PACLITAXEL POLIGLUMEX,,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL2109084,DESMOTEPLASE,,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL2110725,VINFLUNINE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,5.0,0,1,3.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL2364605,CEBRANOPADOL,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL279785,MARIMASTAT,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL3039511,BEVENOPRAN,COc1cc(CNCCC2CCOCC2)ccc1Oc1cnc(C(N)=O)cn1,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL3989406,ENALAPRILAT,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,5.0,0,1,3.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3990032,TELISOTUZUMAB VEDOTIN,,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL4279455,LAROTAXEL,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL4297441,PACLITAXEL DOCOSAHEXAENOIC ACID,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](NC(=O)c1ccccc1)c1ccccc1,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL4297632,OXYCODEGOL,COCCOCCOCCOCCOCCOCCO[C@H]1CCC2(O)[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL4298098,TUSAMITAMAB RAVTANSINE,,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL459324,DIACETYLMORPHINE,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL501867,VINCRISTINE SULFATE,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,5.0,0,1,3.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL538943,VINORELBINE TARTRATE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,5.0,0,1,3.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL572284,OMBRABULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL577,ENALAPRILAT ANHYDROUS,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL589583,DELAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL658,SUFENTANIL,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL841,LOPERAMIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL92,DOCETAXEL ANHYDROUS,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL94657,PATUPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,5.0,0,1,3.0,0,pathway_drug_candidates
CHEMBL1201772,PRASUGREL,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,4.5,0,0,3.0,1,known_drugs;pathway_drug_candidates
CHEMBL502835,NINTEDANIB,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,4.5,0,0,3.0,1,known_drugs;pathway_drug_candidates
CHEMBL941,IMATINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4.5,0,0,3.0,1,known_drugs;pathway_drug_candidates
CHEMBL1201148,MEPREDNISONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1549,HYDROCORTISONE CYPIONATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL2105842,CORTIVAZOL,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL3137316,FOSDAGROCORAT,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL3301600,SPEBRUTINIB BESYLATE,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1.O=S(=O)(O)c1ccccc1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL3301625,SPEBRUTINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL3545391,ORG-34517,CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL3666807,VELSECORAT,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL3900554,BMS-986142,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4071161,TIRABRUTINIB,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL4072756,AZD-5423,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4163691,POSELTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4594348,ELSUBRUTINIB,C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL4650338,EDRALBRUTINIB,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,4.0,1,0,2.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL1089636,ANG1005,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCCNC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)[C@@H](C)O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,4.0,0,1,2.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201294,DIPHENOXYLATE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL1743028,GLEMBATUMUMAB VEDOTIN,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL1743037,LORVOTUZUMAB MERTANSINE,,4.0,0,1,2.0,0,pathway_drug_candidates
